33	2.994458e-01	2.994458e-01	2.994458e-01	8.881784e-16	8.881784e-16
34	2.996589e-01	2.996589e-01	2.996589e-01	8.881784e-16	8.881784e-16
35	2.998602e-01	2.998602e-01	2.998602e-01	1.110223e-15	1.110223e-15
36	3.000504e-01	3.000504e-01	3.000504e-01	1.443290e-15	1.443290e-15
37	3.002306e-01	3.002306e-01	3.002306e-01	1.443290e-15	1.443290e-15
38	3.004015e-01	3.004015e-01	3.004015e-01	1.332268e-15	1.332268e-15
39	3.005638e-01	3.005638e-01	3.005638e-01	1.332268e-15	1.332268e-15
40	3.007181e-01	3.007181e-01	3.007181e-01	1.665335e-15	1.665335e-15
41	3.008650e-01	3.008650e-01	3.008650e-01	1.887379e-15	1.887379e-15
42	3.010051e-01	3.010051e-01	3.010051e-01	1.887379e-15	1.887379e-15
43	3.011387e-01	3.011387e-01	3.011387e-01	1.665335e-15	1.665335e-15
44	3.012664e-01	3.012664e-01	3.012664e-01	1.887379e-15	1.887379e-15
45	3.013885e-01	3.013885e-01	3.013885e-01	1.887379e-15	1.887379e-15
46	3.015054e-01	3.015054e-01	3.015054e-01	1.665335e-15	1.665335e-15
47	3.016174e-01	3.016174e-01	3.016174e-01	1.887379e-15	1.887379e-15
48	3.017247e-01	3.017247e-01	3.017247e-01	1.887379e-15	1.887379e-15
49	3.018278e-01	3.018278e-01	3.018278e-01	1.665335e-15	1.665335e-15
50	3.019268e-01	3.019268e-01	3.019268e-01	1.665335e-15	1.665335e-15
51	3.020220e-01	3.020220e-01	3.020220e-01	1.887379e-15	1.887379e-15
52	3.021136e-01	3.021136e-01	3.021136e-01	1.887379e-15	1.887379e-15
53	3.022018e-01	3.022018e-01	3.022018e-01	1.887379e-15	1.887379e-15
54	3.022867e-01	3.022867e-01	3.022867e-01	1.443290e-15	1.443290e-15
55	3.023686e-01	3.023686e-01	3.023686e-01	1.665335e-15	1.665335e-15
56	3.024476e-01	3.024476e-01	3.024476e-01	1.887379e-15	1.887379e-15
57	3.025239e-01	3.025239e-01	3.025239e-01	1.665335e-15	1.665335e-15
58	3.025976e-01	3.025976e-01	3.025976e-01	1.665335e-15	1.665335e-15
59	3.026688e-01	3.026688e-01	3.026688e-01	1.665335e-15	1.665335e-15
60	3.027377e-01	3.027377e-01	3.027377e-01	1.665335e-15	1.665335e-15
61	3.028043e-01	3.028043e-01	3.028043e-01	1.887379e-15	1.887379e-15
62	3.028688e-01	3.028688e-01	3.028688e-01	1.887379e-15	1.887379e-15
63	3.029313e-01	3.029313e-01	3.029313e-01	1.887379e-15	1.887379e-15
64	3.029919e-01	3.029919e-01	3.029919e-01	1.887379e-15	1.887379e-15
65	3.030506e-01	3.030506e-01	3.030506e-01	1.998401e-15	1.998401e-15
66	3.031076e-01	3.031076e-01	3.031076e-01	2.220446e-15	2.220446e-15
67	3.031628e-01	3.031628e-01	3.031628e-01	2.220446e-15	2.220446e-15
68	3.032165e-01	3.032165e-01	3.032165e-01	2.220446e-15	2.220446e-15
69	3.032686e-01	3.032686e-01	3.032686e-01	1.998401e-15	1.998401e-15
70	3.033193e-01	3.033193e-01	3.033193e-01	2.220446e-15	2.220446e-15
71	3.033685e-01	3.033685e-01	3.033685e-01	2.220446e-15	2.220446e-15
72	3.034164e-01	3.034164e-01	3.034164e-01	2.331468e-15	2.331468e-15
73	3.034630e-01	3.034630e-01	3.034630e-01	2.331468e-15	2.331468e-15
74	3.035084e-01	3.035084e-01	3.035084e-01	2.220446e-15	2.220446e-15
75	3.035525e-01	3.035525e-01	3.035525e-01	2.220446e-15	2.220446e-15
76	3.035955e-01	3.035955e-01	3.035955e-01	2.220446e-15	2.220446e-15
77	3.036374e-01	3.036374e-01	3.036374e-01	2.331468e-15	2.331468e-15
78	3.036782e-01	3.036782e-01	3.036782e-01	2.331468e-15	2.331468e-15
79	3.037181e-01	3.037181e-01	3.037181e-01	2.220446e-15	2.220446e-15
80	3.037569e-01	3.037569e-01	3.037569e-01	2.331468e-15	2.331468e-15
81	3.037947e-01	3.037947e-01	3.037947e-01	2.220446e-15	2.220446e-15
82	3.038317e-01	3.038317e-01	3.038317e-01	2.331468e-15	2.331468e-15
83	3.038678e-01	3.038678e-01	3.038678e-01	2.775558e-15	2.775558e-15
84	3.039030e-01	3.039030e-01	3.039030e-01	2.886580e-15	2.886580e-15
85	3.039374e-01	3.039374e-01	3.039374e-01	3.108624e-15	3.108624e-15
86	3.039710e-01	3.039710e-01	3.039710e-01	3.330669e-15	3.330669e-15
87	3.040038e-01	3.040038e-01	3.040038e-01	2.886580e-15	2.886580e-15
88	3.040359e-01	3.040359e-01	3.040359e-01	2.553513e-15	2.553513e-15
89	3.040673e-01	3.040673e-01	3.040673e-01	2.775558e-15	2.775558e-15
90	3.040980e-01	3.040980e-01	3.040980e-01	2.775558e-15	2.775558e-15
91	3.041280e-01	3.041280e-01	3.041280e-01	2.775558e-15	2.775558e-15
92	3.041574e-01	3.041574e-01	3.041574e-01	2.553513e-15	2.553513e-15
93	3.041862e-01	3.041862e-01	3.041862e-01	2.553513e-15	2.553513e-15
94	3.042143e-01	3.042143e-01	3.042143e-01	2.553513e-15	2.553513e-15
95	3.042419e-01	3.042419e-01	3.042419e-01	2.331468e-15	2.331468e-15
96	3.042689e-01	3.042689e-01	3.042689e-01	2.331468e-15	2.331468e-15
97	3.042953e-01	3.042953e-01	3.042953e-01	2.331468e-15	2.331468e-15
98	3.043212e-01	3.043212e-01	3.043212e-01	2.553513e-15	2.553513e-15
99	3.043466e-01	3.043466e-01	3.043466e-01	2.553513e-15	2.553513e-15
100	3.043714e-01	3.043714e-01	3.043714e-01	2.553513e-15	2.553513e-15
101	3.043958e-01	3.043958e-01	3.043958e-01	2.553513e-15	2.553513e-15
102	3.044197e-01	3.044197e-01	3.044197e-01	2.553513e-15	2.553513e-15
103	3.044432e-01	3.044432e-01	3.044432e-01	2.553513e-15	2.553513e-15
104	3.044662e-01	3.044662e-01	3.044662e-01	2.775558e-15	2.775558e-15
105	3.044888e-01	3.044888e-01	3.044888e-01	2.886580e-15	2.886580e-15
106	3.045109e-01	3.045109e-01	3.045109e-01	2.553513e-15	2.553513e-15
107	3.045326e-01	3.045326e-01	3.045326e-01	2.775558e-15	2.775558e-15
108	3.045540e-01	3.045540e-01	3.045540e-01	2.553513e-15	2.553513e-15
109	3.045749e-01	3.045749e-01	3.045749e-01	2.775558e-15	2.775558e-15
110	3.045955e-01	3.045955e-01	3.045955e-01	2.775558e-15	2.775558e-15
111	3.046157e-01	3.046157e-01	3.046157e-01	2.886580e-15	2.886580e-15
112	3.046355e-01	3.046355e-01	3.046355e-01	3.108624e-15	3.108624e-15
113	3.046550e-01	3.046550e-01	3.046550e-01	3.108624e-15	3.108624e-15
114	3.046742e-01	3.046742e-01	3.046742e-01	3.108624e-15	3.108624e-15
115	3.046930e-01	3.046930e-01	3.046930e-01	3.108624e-15	3.108624e-15
116	3.047115e-01	3.047115e-01	3.047115e-01	3.108624e-15	3.108624e-15
117	3.047297e-01	3.047297e-01	3.047297e-01	3.108624e-15	3.108624e-15
118	3.047476e-01	3.047476e-01	3.047476e-01	2.886580e-15	2.886580e-15
119	3.047651e-01	3.047651e-01	3.047651e-01	2.775558e-15	2.775558e-15
120	3.047824e-01	3.047824e-01	3.047824e-01	2.775558e-15	2.775558e-15
121	3.047994e-01	3.047994e-01	3.047994e-01	2.775558e-15	2.775558e-15
122	3.048162e-01	3.048162e-01	3.048162e-01	3.108624e-15	3.108624e-15
123	3.048326e-01	3.048326e-01	3.048326e-01	3.330669e-15	3.330669e-15
124	3.048488e-01	3.048488e-01	3.048488e-01	3.441691e-15	3.441691e-15
125	3.048648e-01	3.048648e-01	3.048648e-01	3.441691e-15	3.441691e-15
126	3.048804e-01	3.048804e-01	3.048804e-01	3.441691e-15	3.441691e-15
127	3.048959e-01	3.048959e-01	3.048959e-01	3.441691e-15	3.441691e-15
128	3.049111e-01	3.049111e-01	3.049111e-01	3.441691e-15	3.441691e-15
129	3.049260e-01	3.049260e-01	3.049260e-01	3.441691e-15	3.441691e-15
130	3.049408e-01	3.049408e-01	3.049408e-01	3.663736e-15	3.663736e-15
131	3.049553e-01	3.049553e-01	3.049553e-01	3.774758e-15	3.774758e-15
132	3.049696e-01	3.049696e-01	3.049696e-01	3.774758e-15	3.774758e-15
133	3.049837e-01	3.049837e-01	3.049837e-01	3.774758e-15	3.774758e-15
134	3.049975e-01	3.049975e-01	3.049975e-01	3.996803e-15	3.996803e-15
135	3.050112e-01	3.050112e-01	3.050112e-01	3.996803e-15	3.996803e-15
136	3.050247e-01	3.050247e-01	3.050247e-01	3.996803e-15	3.996803e-15
137	3.050379e-01	3.050379e-01	3.050379e-01	3.996803e-15	3.996803e-15
138	3.050510e-01	3.050510e-01	3.050510e-01	4.218847e-15	4.218847e-15
139	3.050639e-01	3.050639e-01	3.050639e-01	4.329870e-15	4.329870e-15
140	3.050766e-01	3.050766e-01	3.050766e-01	4.329870e-15	4.329870e-15
141	3.050892e-01	3.050892e-01	3.050892e-01	4.551914e-15	4.551914e-15
142	3.051015e-01	3.051015e-01	3.051015e-01	4.551914e-15	4.551914e-15
143	3.051137e-01	3.051137e-01	3.051137e-01	4.329870e-15	4.329870e-15
144	3.051257e-01	3.051257e-01	3.051257e-01	4.551914e-15	4.551914e-15
145	3.051376e-01	3.051376e-01	3.051376e-01	4.551914e-15	4.551914e-15
146	3.051492e-01	3.051492e-01	3.051492e-01	4.773959e-15	4.773959e-15
147	3.051608e-01	3.051608e-01	3.051608e-01	4.551914e-15	4.551914e-15
148	3.051722e-01	3.051722e-01	3.051722e-01	4.329870e-15	4.329870e-15
149	3.051834e-01	3.051834e-01	3.051834e-01	4.218847e-15	4.218847e-15
150	3.051944e-01	3.051944e-01	3.051944e-01	4.329870e-15	4.329870e-15
151	3.052054e-01	3.052054e-01	3.052054e-01	4.329870e-15	4.329870e-15
152	3.052162e-01	3.052162e-01	3.052162e-01	4.329870e-15	4.329870e-15
153	3.052268e-01	3.052268e-01	3.052268e-01	4.329870e-15	4.329870e-15
154	3.052373e-01	3.052373e-01	3.052373e-01	4.218847e-15	4.218847e-15
155	3.052477e-01	3.052477e-01	3.052477e-01	4.218847e-15	4.218847e-15
156	3.052579e-01	3.052579e-01	3.052579e-01	4.329870e-15	4.329870e-15
157	3.052680e-01	3.052680e-01	3.052680e-01	4.329870e-15	4.329870e-15
158	3.052780e-01	3.052780e-01	3.052780e-01	4.218847e-15	4.218847e-15
159	3.052879e-01	3.052879e-01	3.052879e-01	4.218847e-15	4.218847e-15
160	3.052976e-01	3.052976e-01	3.052976e-01	3.996803e-15	3.996803e-15
161	3.053072e-01	3.053072e-01	3.053072e-01	4.329870e-15	4.329870e-15
162	3.053167e-01	3.053167e-01	3.053167e-01	4.329870e-15	4.329870e-15
163	3.053261e-01	3.053261e-01	3.053261e-01	4.551914e-15	4.551914e-15
164	3.053354e-01	3.053354e-01	3.053354e-01	4.329870e-15	4.329870e-15
165	3.053445e-01	3.053445e-01	3.053445e-01	4.218847e-15	4.218847e-15
166	3.053536e-01	3.053536e-01	3.053536e-01	4.218847e-15	4.218847e-15
167	3.053625e-01	3.053625e-01	3.053625e-01	4.329870e-15	4.329870e-15
168	3.053713e-01	3.053713e-01	3.053713e-01	4.329870e-15	4.329870e-15
169	3.053801e-01	3.053801e-01	3.053801e-01	4.329870e-15	4.329870e-15
170	3.053887e-01	3.053887e-01	3.053887e-01	4.329870e-15	4.329870e-15
171	3.053972e-01	3.053972e-01	3.053972e-01	4.329870e-15	4.329870e-15
172	3.054056e-01	3.054056e-01	3.054056e-01	4.218847e-15	4.218847e-15
173	3.054140e-01	3.054140e-01	3.054140e-01	4.218847e-15	4.218847e-15
174	3.054222e-01	3.054222e-01	3.054222e-01	3.996803e-15	3.996803e-15
175	3.054303e-01	3.054303e-01	3.054303e-01	3.774758e-15	3.774758e-15
176	3.054384e-01	3.054384e-01	3.054384e-01	3.996803e-15	3.996803e-15
177	3.054464e-01	3.054464e-01	3.054464e-01	3.774758e-15	3.774758e-15
178	3.054542e-01	3.054542e-01	3.054542e-01	3.996803e-15	3.996803e-15
179	3.054620e-01	3.054620e-01	3.054620e-01	3.774758e-15	3.774758e-15
180	3.054697e-01	3.054697e-01	3.054697e-01	3.774758e-15	3.774758e-15
181	3.054773e-01	3.054773e-01	3.054773e-01	3.774758e-15	3.774758e-15
182	3.054848e-01	3.054848e-01	3.054848e-01	3.774758e-15	3.774758e-15
183	3.054923e-01	3.054923e-01	3.054923e-01	3.996803e-15	3.996803e-15
184	3.054996e-01	3.054996e-01	3.054996e-01	4.218847e-15	4.218847e-15
185	3.055069e-01	3.055069e-01	3.055069e-01	4.329870e-15	4.329870e-15
186	3.055141e-01	3.055141e-01	3.055141e-01	4.329870e-15	4.329870e-15
187	3.055213e-01	3.055213e-01	3.055213e-01	4.551914e-15	4.551914e-15
188	3.055283e-01	3.055283e-01	3.055283e-01	4.884981e-15	4.884981e-15
189	3.055353e-01	3.055353e-01	3.055353e-01	4.884981e-15	4.884981e-15
190	3.055422e-01	3.055422e-01	3.055422e-01	4.773959e-15	4.773959e-15
191	3.055490e-01	3.055490e-01	3.055490e-01	4.884981e-15	4.884981e-15
192	3.055558e-01	3.055558e-01	3.055558e-01	5.107026e-15	5.107026e-15
193	3.055625e-01	3.055625e-01	3.055625e-01	4.884981e-15	4.884981e-15
194	3.055691e-01	3.055691e-01	3.055691e-01	5.107026e-15	5.107026e-15
195	3.055757e-01	3.055757e-01	3.055757e-01	5.218048e-15	5.218048e-15
196	3.055822e-01	3.055822e-01	3.055822e-01	5.218048e-15	5.218048e-15
197	3.055886e-01	3.055886e-01	3.055886e-01	5.440093e-15	5.440093e-15
198	3.055950e-01	3.055950e-01	3.055950e-01	5.440093e-15	5.440093e-15
199	3.056013e-01	3.056013e-01	3.056013e-01	5.773160e-15	5.773160e-15
200	3.056075e-01	3.056075e-01	3.056075e-01	5.773160e-15	5.773160e-15
201	3.056137e-01	3.056137e-01	3.056137e-01	5.773160e-15	5.773160e-15
202	3.056198e-01	3.056198e-01	3.056198e-01	5.662137e-15	5.662137e-15
203	3.056258e-01	3.056258e-01	3.056258e-01	5.218048e-15	5.218048e-15
204	3.056318e-01	3.056318e-01	3.056318e-01	5.107026e-15	5.107026e-15
205	3.056378e-01	3.056378e-01	3.056378e-01	5.107026e-15	5.107026e-15
206	3.056436e-01	3.056436e-01	3.056436e-01	5.107026e-15	5.107026e-15
207	3.056495e-01	3.056495e-01	3.056495e-01	4.884981e-15	4.884981e-15
208	3.056552e-01	3.056552e-01	3.056552e-01	4.884981e-15	4.884981e-15
209	3.056609e-01	3.056609e-01	3.056609e-01	5.218048e-15	5.218048e-15
210	3.056666e-01	3.056666e-01	3.056666e-01	5.218048e-15	5.218048e-15
211	3.056722e-01	3.056722e-01	3.056722e-01	5.440093e-15	5.440093e-15
212	3.056777e-01	3.056777e-01	3.056777e-01	5.218048e-15	5.218048e-15
213	3.056832e-01	3.056832e-01	3.056832e-01	5.107026e-15	5.107026e-15
214	3.056887e-01	3.056887e-01	3.056887e-01	5.107026e-15	5.107026e-15
215	3.056941e-01	3.056941e-01	3.056941e-01	4.773959e-15	4.773959e-15
216	3.056994e-01	3.056994e-01	3.056994e-01	4.773959e-15	4.773959e-15
217	3.057047e-01	3.057047e-01	3.057047e-01	4.773959e-15	4.773959e-15
218	3.057100e-01	3.057100e-01	3.057100e-01	4.551914e-15	4.551914e-15
219	3.057152e-01	3.057152e-01	3.057152e-01	4.551914e-15	4.551914e-15
220	3.057203e-01	3.057203e-01	3.057203e-01	4.551914e-15	4.551914e-15
221	3.057254e-01	3.057254e-01	3.057254e-01	4.551914e-15	4.551914e-15
222	3.057305e-01	3.057305e-01	3.057305e-01	4.551914e-15	4.551914e-15
223	3.057355e-01	3.057355e-01	3.057355e-01	4.551914e-15	4.551914e-15
224	3.057405e-01	3.057405e-01	3.057405e-01	4.218847e-15	4.218847e-15
225	3.057454e-01	3.057454e-01	3.057454e-01	3.996803e-15	3.996803e-15
226	3.057503e-01	3.057503e-01	3.057503e-01	4.218847e-15	4.218847e-15
227	3.057551e-01	3.057551e-01	3.057551e-01	4.218847e-15	4.218847e-15
228	3.057599e-01	3.057599e-01	3.057599e-01	4.218847e-15	4.218847e-15
229	3.057647e-01	3.057647e-01	3.057647e-01	4.329870e-15	4.329870e-15
230	3.057694e-01	3.057694e-01	3.057694e-01	4.329870e-15	4.329870e-15
231	3.057741e-01	3.057741e-01	3.057741e-01	4.551914e-15	4.551914e-15
232	3.057787e-01	3.057787e-01	3.057787e-01	4.551914e-15	4.551914e-15
233	3.057833e-01	3.057833e-01	3.057833e-01	4.551914e-15	4.551914e-15
234	3.057879e-01	3.057879e-01	3.057879e-01	4.773959e-15	4.773959e-15
235	3.057924e-01	3.057924e-01	3.057924e-01	4.884981e-15	4.884981e-15
236	3.057969e-01	3.057969e-01	3.057969e-01	5.107026e-15	5.107026e-15
237	3.058013e-01	3.058013e-01	3.058013e-01	5.107026e-15	5.107026e-15
238	3.058057e-01	3.058057e-01	3.058057e-01	5.218048e-15	5.218048e-15
239	3.058101e-01	3.058101e-01	3.058101e-01	5.218048e-15	5.218048e-15
240	3.058144e-01	3.058144e-01	3.058144e-01	5.107026e-15	5.107026e-15
241	3.058187e-01	3.058187e-01	3.058187e-01	5.218048e-15	5.218048e-15
242	3.058230e-01	3.058230e-01	3.058230e-01	5.107026e-15	5.107026e-15
243	3.058272e-01	3.058272e-01	3.058272e-01	4.884981e-15	4.884981e-15
244	3.058314e-01	3.058314e-01	3.058314e-01	4.884981e-15	4.884981e-15
245	3.058355e-01	3.058355e-01	3.058355e-01	4.884981e-15	4.884981e-15
246	3.058396e-01	3.058396e-01	3.058396e-01	4.773959e-15	4.773959e-15
247	3.058437e-01	3.058437e-01	3.058437e-01	4.884981e-15	4.884981e-15
248	3.058478e-01	3.058478e-01	3.058478e-01	4.773959e-15	4.773959e-15
249	3.058518e-01	3.058518e-01	3.058518e-01	4.773959e-15	4.773959e-15
250	3.058558e-01	3.058558e-01	3.058558e-01	4.884981e-15	4.884981e-15
251	3.058598e-01	3.058598e-01	3.058598e-01	4.884981e-15	4.884981e-15
252	3.058637e-01	3.058637e-01	3.058637e-01	4.884981e-15	4.884981e-15
253	3.058676e-01	3.058676e-01	3.058676e-01	4.884981e-15	4.884981e-15
254	3.058715e-01	3.058715e-01	3.058715e-01	4.884981e-15	4.884981e-15
255	3.058753e-01	3.058753e-01	3.058753e-01	5.107026e-15	5.107026e-15
256	3.058791e-01	3.058791e-01	3.058791e-01	5.218048e-15	5.218048e-15
257	3.058829e-01	3.058829e-01	3.058829e-01	5.218048e-15	5.218048e-15
258	3.058866e-01	3.058866e-01	3.058866e-01	5.440093e-15	5.440093e-15
259	3.058904e-01	3.058904e-01	3.058904e-01	5.440093e-15	5.440093e-15
260	3.058940e-01	3.058940e-01	3.058940e-01	5.662137e-15	5.662137e-15
261	3.058977e-01	3.058977e-01	3.058977e-01	5.440093e-15	5.440093e-15
262	3.059013e-01	3.059013e-01	3.059013e-01	5.440093e-15	5.440093e-15
263	3.059050e-01	3.059050e-01	3.059050e-01	5.773160e-15	5.773160e-15
264	3.059085e-01	3.059085e-01	3.059085e-01	5.662137e-15	5.662137e-15
265	3.059121e-01	3.059121e-01	3.059121e-01	5.662137e-15	5.662137e-15
266	3.059156e-01	3.059156e-01	3.059156e-01	5.995204e-15	5.995204e-15
267	3.059191e-01	3.059191e-01	3.059191e-01	5.995204e-15	5.995204e-15
268	3.059226e-01	3.059226e-01	3.059226e-01	5.995204e-15	5.995204e-15
269	3.059260e-01	3.059260e-01	3.059260e-01	6.217249e-15	6.217249e-15
270	3.059295e-01	3.059295e-01	3.059295e-01	6.217249e-15	6.217249e-15
271	3.059329e-01	3.059329e-01	3.059329e-01	6.217249e-15	6.217249e-15
272	3.059362e-01	3.059362e-01	3.059362e-01	5.995204e-15	5.995204e-15
273	3.059396e-01	3.059396e-01	3.059396e-01	5.773160e-15	5.773160e-15
274	3.059429e-01	3.059429e-01	3.059429e-01	5.995204e-15	5.995204e-15
275	3.059462e-01	3.059462e-01	3.059462e-01	5.995204e-15	5.995204e-15
276	3.059495e-01	3.059495e-01	3.059495e-01	6.217249e-15	6.217249e-15
277	3.059527e-01	3.059527e-01	3.059527e-01	5.995204e-15	5.995204e-15
278	3.059560e-01	3.059560e-01	3.059560e-01	5.995204e-15	5.995204e-15
279	3.059592e-01	3.059592e-01	3.059592e-01	6.217249e-15	6.217249e-15
280	3.059623e-01	3.059623e-01	3.059623e-01	6.328271e-15	6.328271e-15
281	3.059655e-01	3.059655e-01	3.059655e-01	5.995204e-15	5.995204e-15
282	3.059686e-01	3.059686e-01	3.059686e-01	5.995204e-15	5.995204e-15
283	3.059718e-01	3.059718e-01	3.059718e-01	6.217249e-15	6.217249e-15
284	3.059749e-01	3.059749e-01	3.059749e-01	5.995204e-15	5.995204e-15
285	3.059779e-01	3.059779e-01	3.059779e-01	5.995204e-15	5.995204e-15
286	3.059810e-01	3.059810e-01	3.059810e-01	5.773160e-15	5.773160e-15
287	3.059840e-01	3.059840e-01	3.059840e-01	5.773160e-15	5.773160e-15
288	3.059870e-01	3.059870e-01	3.059870e-01	5.662137e-15	5.662137e-15
289	3.059900e-01	3.059900e-01	3.059900e-01	5.440093e-15	5.440093e-15
290	3.059930e-01	3.059930e-01	3.059930e-01	5.440093e-15	5.440093e-15
291	3.059959e-01	3.059959e-01	3.059959e-01	5.662137e-15	5.662137e-15
292	3.059988e-01	3.059988e-01	3.059988e-01	5.773160e-15	5.773160e-15
293	3.060018e-01	3.060018e-01	3.060018e-01	5.773160e-15	5.773160e-15
294	3.060046e-01	3.060046e-01	3.060046e-01	5.995204e-15	5.995204e-15
295	3.060075e-01	3.060075e-01	3.060075e-01	5.995204e-15	5.995204e-15
296	3.060104e-01	3.060104e-01	3.060104e-01	5.995204e-15	5.995204e-15
297	3.060132e-01	3.060132e-01	3.060132e-01	5.773160e-15	5.773160e-15
298	3.060160e-01	3.060160e-01	3.060160e-01	5.773160e-15	5.773160e-15
299	3.060188e-01	3.060188e-01	3.060188e-01	5.773160e-15	5.773160e-15
300	3.060216e-01	3.060216e-01	3.060216e-01	5.662137e-15	5.662137e-15
301	3.060243e-01	3.060243e-01	3.060243e-01	5.773160e-15	5.773160e-15
302	3.060271e-01	3.060271e-01	3.060271e-01	5.773160e-15	5.773160e-15
303	3.060298e-01	3.060298e-01	3.060298e-01	5.773160e-15	5.773160e-15
304	3.060325e-01	3.060325e-01	3.060325e-01	5.662137e-15	5.662137e-15
305	3.060352e-01	3.060352e-01	3.060352e-01	5.662137e-15	5.662137e-15
306	3.060378e-01	3.060378e-01	3.060378e-01	5.662137e-15	5.662137e-15
307	3.060405e-01	3.060405e-01	3.060405e-01	5.440093e-15	5.440093e-15
308	3.060431e-01	3.060431e-01	3.060431e-01	5.440093e-15	5.440093e-15
309	3.060457e-01	3.060457e-01	3.060457e-01	5.107026e-15	5.107026e-15
310	3.060483e-01	3.060483e-01	3.060483e-01	5.218048e-15	5.218048e-15
311	3.060509e-01	3.060509e-01	3.060509e-01	5.218048e-15	5.218048e-15
312	3.060535e-01	3.060535e-01	3.060535e-01	5.440093e-15	5.440093e-15
313	3.060560e-01	3.060560e-01	3.060560e-01	5.662137e-15	5.662137e-15
314	3.060585e-01	3.060585e-01	3.060585e-01	5.440093e-15	5.440093e-15
315	3.060611e-01	3.060611e-01	3.060611e-01	5.218048e-15	5.218048e-15
316	3.060636e-01	3.060636e-01	3.060636e-01	5.440093e-15	5.440093e-15
317	3.060660e-01	3.060660e-01	3.060660e-01	5.662137e-15	5.662137e-15
318	3.060685e-01	3.060685e-01	3.060685e-01	5.440093e-15	5.440093e-15
319	3.060710e-01	3.060710e-01	3.060710e-01	5.662137e-15	5.662137e-15
320	3.060734e-01	3.060734e-01	3.060734e-01	5.440093e-15	5.440093e-15
321	3.060758e-01	3.060758e-01	3.060758e-01	5.662137e-15	5.662137e-15
322	3.060782e-01	3.060782e-01	3.060782e-01	5.662137e-15	5.662137e-15
323	3.060806e-01	3.060806e-01	3.060806e-01	5.440093e-15	5.440093e-15
324	3.060830e-01	3.060830e-01	3.060830e-01	5.662137e-15	5.662137e-15
325	3.060854e-01	3.060854e-01	3.060854e-01	5.773160e-15	5.773160e-15
326	3.060877e-01	3.060877e-01	3.060877e-01	5.773160e-15	5.773160e-15
327	3.060900e-01	3.060900e-01	3.060900e-01	5.773160e-15	5.773160e-15
328	3.060924e-01	3.060924e-01	3.060924e-01	6.217249e-15	6.217249e-15
329	3.060947e-01	3.060947e-01	3.060947e-01	5.995204e-15	5.995204e-15
330	3.060970e-01	3.060970e-01	3.060970e-01	6.217249e-15	6.217249e-15
331	3.060992e-01	3.060992e-01	3.060992e-01	5.995204e-15	5.995204e-15
332	3.061015e-01	3.061015e-01	3.061015e-01	5.773160e-15	5.773160e-15
333	3.061038e-01	3.061038e-01	3.061038e-01	5.662137e-15	5.662137e-15
